Time,PM10,PM25,PM100,Temp,Gas,Relative Humidity,Pressure,Altitude
1677279732.281476,0,0,0,22.151484375,39381,31.19017634722281,995.482726398647,148.9860667536128
1677279733.4794567,0,0,0,22.106171875,40354,31.51557435076586,995.5893844721472,148.0852931814599
1677279734.6783922,0,0,0,22.0442578125,40576,31.264628070734574,995.6404905961541,147.65370754452445
1677279735.876205,0,0,0,22.010078125,40953,31.083358844979735,995.6724564160672,147.38376880418508
1677279737.0741987,0,0,0,21.9981640625,40877,30.920920690874325,995.6878958322388,147.25339153777097
1677279738.272328,0,0,0,21.9903515625,40915,30.342887824907248,995.6388370202819,147.6676715314059
1677279739.4710016,0,0,0,21.9758984375,41029,30.702246444705718,995.6533522911798,147.54509475958665
1677279740.6687927,0,0,0,21.952265625,40991,30.533730699940104,995.657326523251,147.51153390642105
1677279741.8668313,0,0,0,21.9024609375,41532,30.618324593427168,995.667746461148,147.42354207485286
1677279743.0590756,0,0,0,21.8497265625,41689,30.270231597791735,995.6425291781472,147.63649231421343
1677279744.2576134,0,0,0,21.801875,41183,30.449034159423697,995.6698682073296,147.40562494498187
1677279745.4555223,0,0,0,21.719453125,41649,30.270453199891815,995.6824949988514,147.2989983801163
1677279746.6534762,0,0,0,21.624921875,42533,30.24045609274695,995.6880516570425,147.25207569247502
1677279747.8515625,0,0,0,21.5329296875,42329,30.006204211857103,995.6740845783714,147.37001980356354
1677279749.0497978,0,0,0,21.458515625,42615,30.76414163166535,995.9587695315614,144.96628032740605
1677279750.248374,0,0,0,21.4008984375,42739,29.890461593496692,995.8808996087978,145.6237203069511
1677279751.4470627,0,0,0,21.321796875,42656,29.613956835686682,995.7884887098345,146.40398081286858
1677279752.6457136,0,0,0,21.2565625,42248,29.498604966533076,995.6891233042962,147.24302629046156
1677279753.8442588,0,0,0,21.1946484375,42167,29.587099089731517,995.605622620943,147.94816184363827
1677279755.0422766,0,0,0,21.1383984375,41260,29.758706015454578,995.5470803900067,148.4425601062962
1677279756.2407427,0,0,0,21.0696484375,41493,30.13920514076759,995.5097058150548,148.75820652733188
1677279757.439368,0,0,0,20.998359375,42006,30.465079222747292,995.4764848743358,149.03878154680802
1677279758.6374521,0,0,0,20.923359375,42492,30.6194456272527,995.4624078298569,149.15767471833576
1677279759.8359451,0,0,0,20.8376171875,42780,30.662161933661373,995.4537702904579,149.23062710132533
1677279761.0342858,0,0,0,20.7454296875,43073,30.62122662862438,995.4409015375143,149.33931712997554
1677279762.2326365,0,0,0,20.667890625,43157,30.59261447698345,995.4224187351737,149.49542564647493
1677279763.4313595,0,0,0,20.58390625,43031,30.71302966605025,995.4251851965938,149.47205954966992
1677279764.6293654,0,0,0,20.5094921875,43031,30.723446894553412,995.4238739847699,149.48313430533224
1677279765.8277023,0,0,0,20.4096875,43369,30.781625341879987,995.4250501975802,149.47319977762456
1677279767.026261,0,0,0,20.300703125,43327,30.883407346108022,995.4257926292169,149.46692905701332
1677279768.2245908,0,0,0,20.1973828125,43073,31.05231045122389,995.434454330604,149.39377093850723
1677279769.4231455,0,0,0,20.10109375,43284,31.277541714534905,995.4296141682105,149.4346516624862
1677279770.6215,0,0,0,20.0028515625,43284,31.42497796097203,995.4264906196272,149.4610336990151
1677279771.8194509,0,0,0,19.9083203125,42989,31.66755291416121,995.4228760146044,149.49156336761007
1677279773.0181127,0,0,0,19.814765625,43073,31.97755543081216,995.4225873585472,149.49400141760273
1677279774.216133,0,0,0,19.7243359375,43498,32.24925025969218,995.4123325890486,149.5806157369626
1677279775.4147286,0,0,0,19.6309765625,43327,32.425896799265146,995.4190872214623,149.52356435984942
1677279776.6129384,0,0,0,19.542890625,43412,32.625600123681814,995.41446224262,149.5626280967589
1677279777.81127,0,0,0,19.43546875,43412,32.89122875271382,995.4072891722178,149.62321394788265
1677279779.0091538,0,0,0,19.328046875,43757,33.10663821891769,995.4051531848256,149.64125519059183
1677279780.2070727,0,0,0,19.216328125,43670,33.34445354193425,995.402404413179,149.66447225411477
1677279781.4051867,0,0,0,19.0950390625,43975,33.51970241250891,995.415441911767,149.55435355197696
1677279782.6038647,0,0,0,18.97609375,44418,33.65016950863405,995.4171687708659,149.53976805924637
1677279783.8026814,0,0,0,18.8551953125,44688,33.729733763009875,995.4205759981814,149.51098980773847
1677279785.0005352,0,0,0,18.74875,44688,33.75979603203308,995.4130624626129,149.57445102044804
1677279786.1984682,0,0,0,18.6675,44824,33.80338896880904,995.4164054898694,149.54621492284255
1677279787.3965635,0,0,0,18.59171875,45191,33.81359861353391,995.4138312638414,149.5679575139384
1677279788.5948484,0,0,0,18.5094921875,45007,33.81759399232844,995.4154477378404,149.55430434343847
1677279789.7922118,0,0,0,18.4325390625,45284,33.78255628683935,995.4192814841558,149.52192357139398
1677279790.9908054,0,0,0,18.3333203125,45612,33.785059314287864,995.4307056038796,149.42543322212975
1677279792.189242,0,0,0,18.214375,47823,33.87046340288339,995.4303396178389,149.42852439789507
1677279793.3873627,0,0,0,18.094453125,47849,33.95580978699038,995.4316250235682,149.4176676626213
1677279794.5854294,0,0,0,17.9973828125,48032,34.00367468881771,995.4364210365311,149.3771598967592
1677279795.7834039,0,0,0,17.9079296875,48189,34.04092645189446,995.4356030767268,149.38406848330516
1677279796.9817138,0,0,0,17.817109375,48401,34.095009531376135,995.4307198318215,149.42531305070588
1677279798.1796787,0,0,0,17.71203125,48561,34.10264015590882,995.4284556631461,149.44443659065004
1677279799.3776891,0,0,0,17.6020703125,48857,34.11549247868089,995.4211681283373,149.5059885438787
1677279800.5757298,0,0,0,17.4930859375,49075,34.12278870915652,995.4087409196695,149.6109520356572
1677279801.7741418,0,0,0,17.388984375,48857,34.170058995239216,995.4046247103404,149.64571886244187
1677279802.9726698,0,0,0,17.2825390625,49102,34.22842986557398,995.4048984574633,149.64340670265616
1677279804.1710477,0,0,0,17.18234375,48695,34.31562768298165,995.4023086176056,149.66528137715656
1677279805.369332,0,0,0,17.0770703125,48884,34.47594350048077,995.4078717162955,149.618293596989
1677279806.5671248,0,0,0,16.9739453125,48508,34.71022695892518,995.410308508188,149.59771170987804
1677279807.765147,0,0,0,16.8727734375,48642,35.01310669847958,995.4143547360827,149.5635361258159
1677279808.9631238,0,0,0,16.775703125,48776,35.28846306896264,995.4253807142072,149.47040817006337
1677279810.1610491,0,0,0,16.689375,48561,35.51397625486054,995.4294428560918,149.43609859280681
1677279811.3594592,0,0,0,16.6055859375,48966,35.74001441724869,995.4192544001094,149.52215232961265
1677279812.5578303,0,0,0,16.521015625,49102,35.93201527373301,995.4127625402299,149.57698424844293
1677279813.7557504,0,0,0,16.4411328125,48803,36.09607431605198,995.4193355388136,149.52146701307277
1677279814.9536386,0,0,0,16.385859375,48348,36.35983757931398,995.4191179132656,149.52330512963547
1677279816.151393,0,0,0,16.3270703125,48428,36.692533704604436,995.4111752462089,149.59039098618754
1677279817.349702,0,0,0,16.283515625,48295,37.015842067080136,995.4192045251999,149.5225735848285
1677279818.5477698,0,0,0,16.23625,48454,37.350982333609686,995.4208645467786,149.50855266138456
1677279819.746113,0,0,0,16.1860546875,48615,37.65190725254507,995.4276142360983,149.45154343046423
1677279820.944443,0,0,0,16.1440625,48481,37.92525462249103,995.4264851396779,149.46107998368393
1677279822.1428537,0,0,0,16.1126171875,48428,38.229039986668695,995.4265603764698,149.46044451981902
1677279823.3408482,0,0,0,16.0846875,48588,38.5163285454512,995.4275977990634,149.45168226058112
1677279824.5391521,0,0,0,16.070234375,48295,38.75892267727167,995.4264349792595,149.46150364787954
1677279825.7374942,0,0,0,16.049921875,48242,39.01296710107319,995.4236598028192,149.48494332977882
1677279826.9362419,0,0,0,16.0262890625,48084,39.28459125251152,995.4286825311096,149.44252042504064
1677279828.1346295,0,0,0,15.9969921875,48695,39.56196270035866,995.4324244740897,149.41091538579838
1677279829.3332534,0,0,0,15.9739453125,49185,39.70584762984141,995.4333867337893,149.40278800450173
1677279830.5315607,0,0,0,15.951875,49130,39.732918267383205,995.4326483724288,149.4090243082435
1677279831.7298672,0,0,0,15.9157421875,49461,39.74105617776819,995.4263469416802,149.46224722964678
1677279832.9283328,0,0,0,15.8784375,48884,39.75492910332062,995.4214034478439,149.504000983315
1677279834.1262481,0,0,0,15.8520703125,48508,39.758180911371866,995.4217192551525,149.50133360557888
1677279835.3241262,0,0,0,15.8298046875,48588,39.697503747452146,995.4037761324587,149.6528862384019
1677279836.5229352,0,1,1,15.8130078125,48401,39.98848081492558,995.4086948759484,149.61134093507903
1677279837.7208724,0,1,1,15.7971875,48508,40.22140771858816,995.4152865062814,149.55566614737555
1677279838.9189014,0,1,1,15.764765625,49102,40.37078502567751,995.4119546506641,149.5838079118337
1677279840.1172602,0,1,1,15.7282421875,49433,40.43762193718885,995.406642618377,149.62867494813983
1677279841.315209,0,1,1,15.686640625,49965,40.40410780453564,995.4010453608983,149.67595129271714
1677279842.5139496,0,1,1,15.64171875,50165,40.299838716954696,995.3964892092495,149.71443426149656
1677279843.7126153,0,1,1,15.6075390625,50107,40.161536289601806,995.3985492599928,149.6970342811951
1677279844.9106863,0,1,1,15.572578125,50193,40.06430050920673,995.3891530563291,149.77639846529834
