Time,PM10,PM25,PM100,Temp,Gas,Relative Humidity,Pressure,Altitude
1676678840.7597523,0,0,0,23.94171875,33954,16.815412572789235,1006.5055407912686,56.30416286730757
1676678841.9579532,0,0,0,23.9411328125,34059,16.810383280215895,1006.501118306719,56.34118278870054
1676678843.156016,0,0,0,23.9415234375,34085,16.805403872347846,1006.5052052021415,56.306972026399386
1676678844.3487248,0,0,0,23.94171875,34271,16.800414744770237,1006.4987093507002,56.361347835410626
1676678845.5416405,0,0,0,23.9430859375,34218,16.79548537976749,1006.499350597002,56.35598004508402
1676678846.7344108,0,0,0,23.94328125,34271,16.785498238493872,1006.497978319678,56.36746720546455
1676678847.9288723,0,0,0,23.9442578125,34244,16.76555627140926,1006.49282478531,56.410606904849665
1676678849.1276567,0,0,0,23.9446484375,34405,16.760578738873733,1006.4934959539232,56.404988612169845
1676678850.3257697,0,0,0,23.945234375,34566,16.745617691718497,1006.4996263144552,56.353672050587235
1676678851.524367,0,0,0,23.9458203125,34485,16.750644100009307,1006.5057566858443,56.30235565120149
1676678852.7224445,0,0,0,23.9458203125,34512,16.735654618887892,1006.5091724283857,56.27376310365615
1676678853.9205616,0,0,0,23.9442578125,34566,16.73557547156171,1006.5081955859829,56.28194006228293
1676678855.1186476,0,0,0,23.942109375,34593,16.750455976287007,1006.5045041082694,56.31284076554251
1676678856.316714,0,0,0,23.9409375,34730,16.745399924486698,1006.4990748608169,56.3582881968905
1676678857.514922,0,0,0,23.9409375,34512,16.755393434417087,1006.4990748608169,56.3582881968905
1676678858.7134683,0,0,0,23.9399609375,34784,16.74535043328907,1006.4939812140342,56.4009265448953
1676678859.9115667,0,0,0,23.94015625,34812,16.76035089206394,1006.4960246558102,56.38382110115649
1676678861.1096418,0,0,0,23.938984375,34784,16.775283933139544,1006.494011136168,56.40067606954701
1676678862.3080974,0,0,0,23.938984375,34648,16.795276959516052,1006.4974268412788,56.37208356515936
1676678863.5061789,0,0,0,23.9399609375,34867,16.800325398161753,1006.4991047795703,56.358037750865215
1676678864.7047875,0,0,0,23.9415234375,34757,16.820402347325764,1006.5052052021415,56.306972026399386
1676678865.902701,0,0,0,23.94328125,34839,16.820491790680865,1006.5013940479143,56.338874598751524
1676678867.1010492,0,0,0,23.945625,35089,16.840612296215205,1006.5002974866397,56.348053758753935
1676678868.2996595,0,0,0,23.9477734375,34839,16.85072372784473,1006.503988936251,56.31715318616334
1676678869.498063,0,0,0,23.9512890625,34950,16.840900827770056,1006.5031979570792,56.32377434678314
1676678870.6962087,0,0,0,23.9544140625,34894,16.84106002485672,1006.5068594284656,56.293124788576186
1676678871.8943,0,0,0,23.9575390625,35061,16.831217844957965,1006.5088129898373,56.27677189340502
1676678873.092433,0,0,0,23.9606640625,35089,16.84637949540282,1006.5022269749289,56.331902289419915
1676678874.2905118,0,0,0,23.9628125,35061,16.83648702091589,1006.5025025411816,56.329595565945915
1676678875.4886694,0,0,0,23.966328125,35033,16.846668148785735,1006.5085430008829,56.279031918681035
1676678876.686719,0,0,0,23.969453125,35145,16.841826233073615,1006.5087885068382,56.27697683583221
1676678877.8848908,0,0,0,23.971015625,35285,16.846907047178448,1006.5080572755089,56.2830978330028
1676678879.0831714,0,0,0,23.9735546875,35173,16.847036455327686,1006.5038800914394,56.31806430848716
1676678880.2812061,0,0,0,23.9762890625,35229,16.84217454907791,1006.5085781788305,56.27873745086353
